Time,Balance Before,Balance After,Realized P&L (value),Realized P&L (currency),Action
2025-12-05 11:05:29,109091.34999999416,109090.49999999415,-0.8500000000058208,USD,"Commission for: Force close long position for symbol NYMEX:CL1! at price 59.62 for 1 units. Position AVG Price was 59.540000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-12-05 11:05:29,109011.34999999416,109091.34999999416,80,USD,"Force close long position for symbol NYMEX:CL1! at price 59.62 for 1 units. Position AVG Price was 59.540000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-12-05 11:04:07,109012.19999999416,109011.34999999416,-0.8500000000058208,USD,"Commission for: Force close short position for symbol CME_MINI:MNQ1! at price 25725.25 for 1 units. Position AVG Price was 25726.500000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-12-05 11:04:07,109009.69999999416,109012.19999999416,2.5,USD,"Force close short position for symbol CME_MINI:MNQ1! at price 25725.25 for 1 units. Position AVG Price was 25726.500000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-12-05 11:01:53,109011.39999999416,109009.69999999416,-1.6999999999970896,USD,"Commission for: Force close short position for symbol CME_MINI:MES1! at price 6881.50 for 2 units. Position AVG Price was 6882.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-05 11:01:53,109006.39999999416,109011.39999999416,5,USD,"Force close short position for symbol CME_MINI:MES1! at price 6881.50 for 2 units. Position AVG Price was 6882.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-05 11:01:36,109007.24999999416,109006.39999999416,-0.8500000000058208,USD,"Commission for: Force close short position for symbol CBOT_MINI:YM1! at price 47937 for 1 units. Position AVG Price was 47940.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-05 11:01:36,108992.24999999416,109007.24999999416,15,USD,"Force close short position for symbol CBOT_MINI:YM1! at price 47937 for 1 units. Position AVG Price was 47940.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-05 10:58:59,108993.09999999417,108992.24999999416,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47940 for 1 units
2025-12-05 10:58:19,109001.59999999417,108993.09999999417,-8.5,USD,"Commission for: Close long position for symbol NYMEX:MCL1! at price 59.52 for 10 units. Position AVG Price was 59.536000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-12-05 10:58:19,109017.59999999417,109001.59999999417,-16,USD,"Close long position for symbol NYMEX:MCL1! at price 59.52 for 10 units. Position AVG Price was 59.536000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-12-05 10:57:47,109019.29999999417,109017.59999999417,-1.6999999999970896,USD,"Commission for: Close short position for symbol COMEX_MINI:MGC1! at price 4255.0 for 2 units. Position AVG Price was 4253.900000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-12-05 10:57:47,109041.29999999417,109019.29999999417,-22,USD,"Close short position for symbol COMEX_MINI:MGC1! at price 4255.0 for 2 units. Position AVG Price was 4253.900000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-12-05 10:57:00,109042.99999999418,109042.14999999417,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4253.9 for 1 units
2025-12-05 10:57:00,109042.14999999417,109041.29999999417,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4253.9 for 1 units
2025-12-05 10:56:28,109044.69999999419,109043.84999999419,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.54 for 1 units
2025-12-05 10:56:28,109043.84999999419,109042.99999999418,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.54 for 1 units
2025-12-05 10:56:27,109048.09999999421,109047.24999999421,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.54 for 1 units
2025-12-05 10:56:27,109047.24999999421,109046.3999999942,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.54 for 1 units
2025-12-05 10:56:27,109046.3999999942,109045.5499999942,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.54 for 1 units
2025-12-05 10:56:27,109045.5499999942,109044.69999999419,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.54 for 1 units
2025-12-05 10:56:18,109048.94999999422,109048.09999999421,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:CL1! at price 59.54 for 1 units
2025-12-05 10:56:12,109050.64999999423,109049.79999999423,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.53 for 1 units
2025-12-05 10:56:12,109049.79999999423,109048.94999999422,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.53 for 1 units
2025-12-05 10:56:10,109052.34999999424,109051.49999999424,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.53 for 1 units
2025-12-05 10:56:10,109051.49999999424,109050.64999999423,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.53 for 1 units
2025-12-05 10:55:19,109053.19999999425,109052.34999999424,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 25726.50 for 1 units
2025-12-05 10:55:09,109054.89999999426,109054.04999999425,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6882.00 for 1 units
2025-12-05 10:55:09,109054.04999999425,109053.19999999425,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6882.00 for 1 units
2025-12-05 10:55:02,109056.59999999426,109054.89999999426,-1.6999999999970896,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6882.25 for 2 units. Position AVG Price was 6882.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-05 10:55:02,109059.09999999426,109056.59999999426,-2.5,USD,"Close short position for symbol CME_MINI:MES1! at price 6882.25 for 2 units. Position AVG Price was 6882.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-05 10:54:58,109059.94999999426,109059.09999999426,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6882.00 for 1 units
2025-12-05 10:54:16,109060.79999999427,109059.94999999426,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6882.00 for 1 units
2025-12-04 22:23:11,109061.64999999428,109060.79999999427,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47769 for 1 units. Position AVG Price was 47800.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 22:23:11,109216.64999999428,109061.64999999428,-155,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47769 for 1 units. Position AVG Price was 47800.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 22:22:51,109217.49999999428,109216.64999999428,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:ES1! at price 6839.50 for 1 units. Position AVG Price was 6843.750000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 22:22:51,109429.99999999428,109217.49999999428,-212.5,USD,"Close long position for symbol CME_MINI:ES1! at price 6839.50 for 1 units. Position AVG Price was 6843.750000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 22:22:24,109430.84999999429,109429.99999999428,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6843.75 for 1 units
2025-12-04 22:21:53,109431.6999999943,109430.84999999429,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47800 for 1 units
2025-12-04 22:21:34,109432.5499999943,109431.6999999943,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:ES1! at price 6838.50 for 1 units. Position AVG Price was 6849.250000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 22:21:34,109970.0499999943,109432.5499999943,-537.5,USD,"Close long position for symbol CME_MINI:ES1! at price 6838.50 for 1 units. Position AVG Price was 6849.250000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 22:19:51,109970.8999999943,109970.0499999943,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6849.25 for 1 units
2025-12-04 22:19:45,109972.5999999943,109970.8999999943,-1.6999999999970896,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6848.50 for 2 units. Position AVG Price was 6857.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 22:19:45,110057.5999999943,109972.5999999943,-85,USD,"Close long position for symbol CME_MINI:MES1! at price 6848.50 for 2 units. Position AVG Price was 6857.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 22:19:05,110060.1499999943,110057.5999999943,-2.5500000000029104,USD,"Commission for: Close long position for symbol CBOT_MINI:MYM1! at price 47852 for 3 units. Position AVG Price was 47879.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-12-04 22:19:05,110100.6499999943,110060.1499999943,-40.5,USD,"Close long position for symbol CBOT_MINI:MYM1! at price 47852 for 3 units. Position AVG Price was 47879.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-12-04 22:17:48,110101.49999999431,110100.6499999943,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47877 for 1 units
2025-12-04 22:17:41,110102.34999999432,110101.49999999431,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47880 for 1 units
2025-12-04 22:17:40,110103.19999999432,110102.34999999432,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47880 for 1 units
2025-12-04 22:17:09,110104.04999999433,110103.19999999432,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6857.00 for 1 units
2025-12-04 22:17:06,110104.89999999433,110104.04999999433,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6857.00 for 1 units
2025-12-04 21:07:08,110106.59999999433,110104.89999999433,-1.6999999999970896,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6861.75 for 2 units. Position AVG Price was 6865.250000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 21:07:08,110141.59999999433,110106.59999999433,-35,USD,"Close long position for symbol CME_MINI:MES1! at price 6861.75 for 2 units. Position AVG Price was 6865.250000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 20:44:40,110143.29999999434,110142.44999999434,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6865.25 for 1 units
2025-12-04 20:44:40,110142.44999999434,110141.59999999433,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6865.25 for 1 units
2025-12-04 20:44:29,110144.14999999435,110143.29999999434,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:ES1! at price 6864.50 for 1 units. Position AVG Price was 6863.500000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 20:44:29,110094.14999999435,110144.14999999435,50,USD,"Close long position for symbol CME_MINI:ES1! at price 6864.50 for 1 units. Position AVG Price was 6863.500000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 20:42:44,110094.99999999435,110094.14999999435,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6863.50 for 1 units
2025-12-04 20:10:00,110096.69999999435,110094.99999999435,-1.6999999999970896,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6860.00 for 2 units. Position AVG Price was 6865.125000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 20:10:00,110147.94999999435,110096.69999999435,-51.25,USD,"Close long position for symbol CME_MINI:MES1! at price 6860.00 for 2 units. Position AVG Price was 6865.125000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 20:05:27,110148.79999999436,110147.94999999435,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47886 for 1 units. Position AVG Price was 47893.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 20:05:27,110183.79999999436,110148.79999999436,-35,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47886 for 1 units. Position AVG Price was 47893.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 20:05:04,110184.64999999436,110183.79999999436,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47893 for 1 units
2025-12-04 20:04:00,110185.49999999437,110184.64999999436,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47910 for 1 units. Position AVG Price was 47912.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 20:04:00,110195.49999999437,110185.49999999437,-10,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47910 for 1 units. Position AVG Price was 47912.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 20:03:04,110196.34999999437,110195.49999999437,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47912 for 1 units
2025-12-04 20:01:35,110197.19999999438,110196.34999999437,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47925 for 1 units. Position AVG Price was 47945.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 20:01:35,110297.19999999438,110197.19999999438,-100,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47925 for 1 units. Position AVG Price was 47945.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:59:29,110299.74999999438,110297.19999999438,-2.5500000000029104,USD,"Commission for: Close long position for symbol CBOT_MINI:MYM1! at price 47943 for 3 units. Position AVG Price was 47930.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-12-04 19:59:29,110280.24999999438,110299.74999999438,19.5,USD,"Close long position for symbol CBOT_MINI:MYM1! at price 47943 for 3 units. Position AVG Price was 47930.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-12-04 19:59:21,110281.09999999439,110280.24999999438,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47945 for 1 units
2025-12-04 19:56:12,110283.6499999944,110282.7999999944,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47930 for 1 units
2025-12-04 19:56:12,110282.7999999944,110281.9499999944,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47930 for 1 units
2025-12-04 19:56:12,110281.9499999944,110281.09999999439,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47930 for 1 units
2025-12-04 19:54:36,110284.49999999441,110283.6499999944,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47932 for 1 units. Position AVG Price was 47901.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:54:36,110129.49999999441,110284.49999999441,155,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47932 for 1 units. Position AVG Price was 47901.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:52:42,110130.34999999442,110129.49999999441,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6865.00 for 1 units
2025-12-04 19:52:41,110131.19999999442,110130.34999999442,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6865.25 for 1 units
2025-12-04 19:52:40,110132.04999999443,110131.19999999442,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:ES1! at price 6864.75 for 1 units. Position AVG Price was 6853.500000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 19:52:40,109569.54999999443,110132.04999999443,562.5,USD,"Close long position for symbol CME_MINI:ES1! at price 6864.75 for 1 units. Position AVG Price was 6853.500000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 19:46:00,109562.49999999444,109561.64999999444,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6854.50 for 1 units. Position AVG Price was 6852.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:46:00,109553.74999999444,109562.49999999444,8.75,USD,"Close long position for symbol CME_MINI:MES1! at price 6854.50 for 1 units. Position AVG Price was 6852.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:46:00,109570.39999999444,109569.54999999443,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6854.50 for 1 units. Position AVG Price was 6852.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:46:00,109561.64999999444,109570.39999999444,8.75,USD,"Close long position for symbol CME_MINI:MES1! at price 6854.50 for 1 units. Position AVG Price was 6852.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:45:46,109554.59999999445,109553.74999999444,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47901 for 1 units
2025-12-04 19:44:01,109555.44999999445,109554.59999999445,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6853.50 for 1 units
2025-12-04 19:42:22,109557.14999999446,109556.29999999446,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6852.75 for 1 units
2025-12-04 19:42:22,109556.29999999446,109555.44999999445,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6852.75 for 1 units
2025-12-04 19:42:17,109557.99999999447,109557.14999999446,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:ES1! at price 6852.00 for 1 units. Position AVG Price was 6856.750000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 19:42:17,109795.49999999447,109557.99999999447,-237.5,USD,"Close long position for symbol CME_MINI:ES1! at price 6852.00 for 1 units. Position AVG Price was 6856.750000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 19:41:00,109796.34999999448,109795.49999999447,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47878 for 1 units. Position AVG Price was 47916.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:41:00,109986.34999999448,109796.34999999448,-190,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47878 for 1 units. Position AVG Price was 47916.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:39:50,109988.04999999447,109986.34999999448,-1.6999999999970896,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6854.50 for 2 units. Position AVG Price was 6852.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:39:50,109970.54999999447,109988.04999999447,17.5,USD,"Close long position for symbol CME_MINI:MES1! at price 6854.50 for 2 units. Position AVG Price was 6852.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:39:46,109973.09999999448,109970.54999999447,-2.5500000000029104,USD,"Commission for: Close long position for symbol CBOT_MINI:MYM1! at price 47881 for 3 units. Position AVG Price was 47900.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-12-04 19:39:46,110001.59999999448,109973.09999999448,-28.5,USD,"Close long position for symbol CBOT_MINI:MYM1! at price 47881 for 3 units. Position AVG Price was 47900.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-12-04 19:39:03,110010.09999999448,110001.59999999448,-8.5,USD,"Commission for: Close short position for symbol NYMEX:MCL1! at price 59.89 for 10 units. Position AVG Price was 59.890000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-12-04 19:39:03,110010.09999999448,110010.09999999448,0,USD,"Close short position for symbol NYMEX:MCL1! at price 59.89 for 10 units. Position AVG Price was 59.890000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-12-04 19:38:25,110010.94999999448,110010.09999999448,-0.8500000000058208,USD,"Commission for: Close short position for symbol NYMEX:CL1! at price 59.86 for 1 units. Position AVG Price was 59.800000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-12-04 19:38:25,110070.94999999448,110010.94999999448,-60,USD,"Close short position for symbol NYMEX:CL1! at price 59.86 for 1 units. Position AVG Price was 59.800000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-12-04 19:37:01,110071.79999999449,110070.94999999448,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:CL1! at price 59.80 for 1 units
2025-12-04 19:36:28,110072.6499999945,110071.79999999449,-0.8500000000058208,USD,"Commission for: Close short position for symbol NYMEX:CL1! at price 59.84 for 1 units. Position AVG Price was 59.750000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-12-04 19:36:28,110162.6499999945,110072.6499999945,-90,USD,"Close short position for symbol NYMEX:CL1! at price 59.84 for 1 units. Position AVG Price was 59.750000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-12-04 19:35:27,110163.4999999945,110162.6499999945,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6856.75 for 1 units
2025-12-04 19:33:28,110171.9999999945,110163.4999999945,-8.5,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.89 for 10 units
2025-12-04 19:33:21,110172.8499999945,110171.9999999945,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47916 for 1 units
2025-12-04 19:31:36,110175.39999999452,110174.54999999452,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47900 for 1 units
2025-12-04 19:31:36,110174.54999999452,110173.69999999451,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47900 for 1 units
2025-12-04 19:31:36,110173.69999999451,110172.8499999945,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47900 for 1 units
2025-12-04 19:30:31,110176.24999999453,110175.39999999452,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:CL1! at price 59.75 for 1 units
2025-12-04 19:30:14,110177.09999999453,110176.24999999453,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:ES1! at price 6854.75 for 1 units. Position AVG Price was 6855.250000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 19:30:14,110202.09999999453,110177.09999999453,-25,USD,"Close long position for symbol CME_MINI:ES1! at price 6854.75 for 1 units. Position AVG Price was 6855.250000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 19:30:05,110210.59999999453,110202.09999999453,-8.5,USD,"Commission for: Close short position for symbol NYMEX:MCL1! at price 59.68 for 10 units. Position AVG Price was 59.600000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-12-04 19:30:05,110290.59999999453,110210.59999999453,-80,USD,"Close short position for symbol NYMEX:MCL1! at price 59.68 for 10 units. Position AVG Price was 59.600000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-12-04 19:30:03,110291.44999999454,110290.59999999453,-0.8500000000058208,USD,"Commission for: Close short position for symbol NYMEX:CL1! at price 59.67 for 1 units. Position AVG Price was 59.630000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-12-04 19:30:03,110331.44999999454,110291.44999999454,-40,USD,"Close short position for symbol NYMEX:CL1! at price 59.67 for 1 units. Position AVG Price was 59.630000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-12-04 19:29:39,110332.29999999455,110331.44999999454,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6855.25 for 1 units
2025-12-04 19:29:28,110333.14999999455,110332.29999999455,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47904 for 1 units. Position AVG Price was 47906.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:29:28,110343.14999999455,110333.14999999455,-10,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47904 for 1 units. Position AVG Price was 47906.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:28:52,110343.99999999456,110343.14999999455,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47906 for 1 units
2025-12-04 19:28:43,110344.84999999456,110343.99999999456,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47899 for 1 units. Position AVG Price was 47901.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:28:43,110354.84999999456,110344.84999999456,-10,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47899 for 1 units. Position AVG Price was 47901.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:28:41,110355.69999999457,110354.84999999456,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47901 for 1 units
2025-12-04 19:28:37,110358.24999999457,110355.69999999457,-2.5500000000029104,USD,"Commission for: Close long position for symbol CBOT_MINI:MYM1! at price 47902 for 3 units. Position AVG Price was 47958.666667, currency: USD, rate: 1.000000, point value: 0.500000"
2025-12-04 19:28:37,110443.24999999457,110358.24999999457,-85,USD,"Close long position for symbol CBOT_MINI:MYM1! at price 47902 for 3 units. Position AVG Price was 47958.666667, currency: USD, rate: 1.000000, point value: 0.500000"
2025-12-04 19:25:26,110451.74999999457,110443.24999999457,-8.5,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 59.60 for 10 units
2025-12-04 19:24:43,110452.59999999458,110451.74999999457,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:CL1! at price 59.63 for 1 units
2025-12-04 19:20:42,110453.44999999458,110452.59999999458,-0.8500000000058208,USD,"Commission for: Close long position for symbol CBOT_MINI:YM1! at price 47958 for 1 units. Position AVG Price was 47911.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:20:42,110218.44999999458,110453.44999999458,235,USD,"Close long position for symbol CBOT_MINI:YM1! at price 47958 for 1 units. Position AVG Price was 47911.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:20:40,110219.29999999459,110218.44999999458,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47959 for 1 units
2025-12-04 19:20:39,110220.1499999946,110219.29999999459,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47957 for 1 units
2025-12-04 19:20:37,110220.9999999946,110220.1499999946,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47960 for 1 units
2025-12-04 19:15:23,110222.69999999461,110221.8499999946,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6852.75 for 1 units
2025-12-04 19:15:23,110221.8499999946,110220.9999999946,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6852.75 for 1 units
2025-12-04 19:15:09,110223.54999999462,110222.69999999461,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:ES1! at price 6852.25 for 1 units. Position AVG Price was 6852.000000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 19:15:09,110211.04999999462,110223.54999999462,12.5,USD,"Close long position for symbol CME_MINI:ES1! at price 6852.25 for 1 units. Position AVG Price was 6852.000000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-12-04 19:12:30,110211.89999999462,110211.04999999462,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6852.00 for 1 units. Position AVG Price was 6851.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:12:30,110210.64999999462,110211.89999999462,1.25,USD,"Close long position for symbol CME_MINI:MES1! at price 6852.00 for 1 units. Position AVG Price was 6851.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-12-04 19:12:29,110211.49999999463,110210.64999999462,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6852.25 for 1 units. Position AVG Price was 6851.750000, currency: USD, rate: 1.000000, point value: 5.000000"
